player_a,player_b,common_teammate_count
8470724,8471504,24
8470724,8471675,12
8470724,8471676,14
8470724,8471678,6
8470724,8471679,9
8470724,8471681,17
8470724,8471682,7
8470724,8471686,14
8470724,8471691,15
8470724,8471695,7
8470724,8471698,7
8470724,8471699,17
8470724,8471702,8
8470724,8471707,19
8470724,8471709,8
8470724,8471715,5
8470724,8471717,19
8470724,8471724,13
8470724,8471729,16
8470724,8471735,8
8470724,8471742,7
8470724,8471766,18
8470724,8471804,24
8470724,8471816,10
8470724,8471817,16
8470724,8471873,11
8470724,8471887,10
8470724,8471976,5
8470724,8472410,17
8470724,8473419,14
8470724,8473432,6
8470724,8473449,8
8470724,8473461,6
8470724,8473465,17
8470724,8473473,8
8470724,8473482,14
8470724,8473492,9
8470724,8473503,8
8470724,8473504,8
8470724,8473507,19
8470724,8473512,5
8470724,8473533,11
8470724,8473541,18
8470724,8473544,11
8470724,8473546,15
8470724,8473548,8
8470724,8473563,6
8470724,8473564,7
8470724,8473573,14
8470724,8473574,5
8470724,8473604,8
8470724,8473618,6
8470724,8473646,17
8470724,8473673,20
8470724,8473914,25
8470724,8473986,6
8470724,8473994,5
8470724,8474009,14
8470724,8474013,30
8470724,8474034,25
8470724,8474037,12
8470724,8474038,9
8470724,8474053,5
8470724,8474056,11
8470724,8474062,21
8470724,8474102,11
8470724,8474141,7
8470724,8474145,7
8470724,8474149,10
8470724,8474151,14
8470724,8474157,8
8470724,8474161,11
8470724,8474166,8
8470724,8474190,11
8470724,8474207,13
8470724,8474564,5
8470724,8474565,6
8470724,8474567,11
8470724,8474568,11
8470724,8474569,7
8470724,8474571,6
8470724,8474578,7
8470724,8474579,9
8470724,8474581,6
8470724,8474584,15
8470724,8474586,8
8470724,8474593,5
8470724,8474596,9
8470724,8474600,12
8470724,8474602,11
8470724,8474613,5
8470724,8474618,19
8470724,8474625,16
8470724,8474668,5
8470724,8474673,6
8470724,8474683,7
8470724,8474697,6
8470724,8474818,8
8470724,8474870,9
8470724,8474884,9
8470724,8475098,6
8470724,8475149,24
8470724,8475163,6
8470724,8475164,6
8470724,8475167,5
8470724,8475169,5
8470724,8475171,6
8470724,8475172,10
8470724,8475176,5
8470724,8475177,9
8470724,8475178,8
8470724,8475179,16
8470724,8475184,6
8470724,8475188,7
8470724,8475191,5
8470724,8475200,8
8470724,8475208,10
8470724,8475209,5
8470724,8475215,5
8470724,8475218,6
8470724,8475222,14
8470724,8475225,15
8470724,8475235,8
8470724,8475246,12
8470724,8475279,9
8470724,8475287,21
8470724,8475311,18
8470724,8475324,13
8470724,8475343,5
8470724,8475455,5
8470724,8475462,5
8470724,8475613,15
8470724,8475625,8
8470724,8475660,7
8470724,8475692,7
8470724,8475714,8
8470724,8475726,8
8470724,8475744,5
8470724,8475747,9
8470724,8475752,7
8470724,8475753,5
8470724,8475764,7
8470724,8475765,7
8470724,8475766,9
8470724,8475768,5
8470724,8475780,9
8470724,8475790,11
8470724,8475793,13
8470724,8475810,5
8470724,8475831,6
8470724,8475848,5
8470724,8475906,5
8470724,8476288,11
8470724,8476292,5
8470724,8476312,9
8470724,8476346,5
8470724,8476372,9
8470724,8476374,10
8470724,8476393,5
8470724,8476434,7
8470724,8476437,6
8470724,8476442,5
8470724,8476457,12
8470724,8476462,5
8470724,8476483,5
8470724,8476854,5
8470724,8476913,7
8470724,8476979,7
8470724,8477353,8
8470724,8477369,5
8470724,8477407,8
8470740,8470750,19
8470740,8470755,17
8470740,8470760,10
8470740,8470775,24
8470740,8470794,7
8470740,8470803,10
8470740,8470852,7
8470740,8470880,17
8470740,8470886,7
8470740,8470920,12
8470740,8471214,8
8470740,8471227,14
8470740,8471228,6
8470740,8471231,13
8470740,8471242,8
8470740,8471262,23
8470740,8471266,7
8470740,8471269,16
8470740,8471273,12
8470740,8471274,20
8470740,8471283,9
8470740,8471284,20
8470740,8471296,5
8470740,8471303,13
8470740,8471306,28
8470740,8471338,7
8470740,8471339,15
8470740,8471346,27
8470740,8471390,14
8470740,8471392,6
8470740,8471426,18
8470740,8471469,8
8470740,8471476,16
8470740,8471498,10
8470740,8471657,20
8470740,8471664,16
8470740,8471669,28
8470740,8471676,13
8470740,8471677,18
8470740,8471678,26
8470740,8471679,8
8470740,8471681,14
8470740,8471682,25
8470740,8471685,8
8470740,8471693,7
8470740,8471698,10
8470740,8471699,15
8470740,8471709,5
8470740,8471716,6
8470740,8471734,10
8470740,8471742,7
8470740,8471743,6
8470740,8471766,6
8470740,8471768,7
8470740,8471769,14
8470740,8471794,9
8470740,8471804,22
8470740,8471816,13
8470740,8471817,21
8470740,8471873,24
8470740,8471887,24
8470740,8471956,7
8470740,8471976,11
8470740,8473422,17
8470740,8473432,17
8470740,8473446,13
8470740,8473449,7
8470740,8473453,15
8470740,8473461,10
8470740,8473463,5
8470740,8473465,8
8470740,8473473,27
8470740,8473485,13
8470740,8473503,24
8470740,8473504,5
8470740,8473507,16
8470740,8473512,8
8470740,8473541,7
8470740,8473546,17
8470740,8473548,14
8470740,8473563,6
8470740,8473571,7
8470740,8473573,13
8470740,8473574,16
8470740,8473575,10
8470740,8473604,15
8470740,8473646,14
8470740,8473914,10
8470740,8473933,23
8470740,8473986,10
8470740,8474009,15
8470740,8474013,24
8470740,8474027,8
8470740,8474031,22
8470740,8474034,26
8470740,8474037,19
8470740,8474040,19
8470740,8474056,9
8470740,8474062,41
8470740,8474090,22
8470740,8474096,7
8470740,8474098,11
8470740,8474102,18
8470740,8474125,8
8470740,8474134,5
8470740,8474141,19
8470740,8474149,12
8470740,8474157,18
8470740,8474161,5
8470740,8474166,9
8470740,8474189,9
8470740,8474190,10
8470740,8474207,28
8470740,8474218,8
8470740,8474250,6
8470740,8474291,6
8470740,8474520,9
8470740,8474565,7
8470740,8474567,14
8470740,8474568,23
8470740,8474578,5
8470740,8474579,13
8470740,8474581,15
8470740,8474584,17
8470740,8474586,9
8470740,8474589,6
8470740,8474593,14
8470740,8474596,7
8470740,8474600,5
8470740,8474602,10
8470740,8474612,13
8470740,8474618,10
8470740,8474628,14
8470740,8474668,6
8470740,8474679,12
8470740,8474683,14
8470740,8474715,6
8470740,8474716,7
8470740,8474736,22
8470740,8474739,11
8470740,8474818,11
8470740,8474849,6
8470740,8474870,7
8470740,8474884,9
8470740,8475149,30
8470740,8475158,7
8470740,8475163,15
8470740,8475164,10
8470740,8475166,6
8470740,8475168,6
8470740,8475169,9
8470740,8475170,6
8470740,8475172,6
8470740,8475175,5
8470740,8475177,21
8470740,8475178,11
8470740,8475179,17
8470740,8475181,11
8470740,8475188,9
8470740,8475191,24
8470740,8475193,12
8470740,8475197,7
8470740,8475200,15
8470740,8475208,17
8470740,8475215,6
8470740,8475218,8
8470740,8475220,6
8470740,8475222,8
8470740,8475225,17
8470740,8475233,5
8470740,8475235,8
8470740,8475236,11
8470740,8475246,10
8470740,8475287,23
8470740,8475311,6
8470740,8475324,5
8470740,8475343,6
8470740,8475455,8
8470740,8475462,8
8470740,8475625,16
8470740,8475683,7
8470740,8475690,12
8470740,8475714,11
8470740,8475722,6
8470740,8475726,12
8470740,8475728,5
8470740,8475744,8
8470740,8475747,7
8470740,8475752,9
8470740,8475758,11
8470740,8475760,10
8470740,8475762,17
8470740,8475764,11
8470740,8475765,6
8470740,8475766,8
8470740,8475768,5
8470740,8475772,13
8470740,8475788,10
8470740,8475790,12
8470740,8475791,17
8470740,8475793,6
8470740,8475796,6
8470740,8475798,8
8470740,8475799,19
8470740,8475810,11
8470740,8475820,5
8470740,8475831,5
8470740,8475842,11
8470740,8475848,5
8470740,8475852,19
8470740,8475883,7
8470740,8475907,19
8470740,8475913,6
8470740,8476288,10
8470740,8476326,8
8470740,8476331,8
8470740,8476346,10
8470740,8476356,11
8470740,8476381,6
8470740,8476389,15
8470740,8476399,8
8470740,8476422,7
8470740,8476434,8
8470740,8476438,9
8470740,8476439,11
8470740,8476441,11
8470740,8476442,6
8470740,8476448,6
8470740,8476456,6
8470740,8476458,6
8470740,8476459,6
8470740,8476462,22
8470740,8476469,5
8470740,8476470,9
8470740,8476473,6
8470740,8476474,8
8470740,8476479,7
8470740,8476480,6
8470740,8476483,7
8470740,8476539,5
8470740,8476624,6
8470740,8476850,6
8470740,8476854,9
8470740,8476869,12
8470740,8476871,6
8470740,8476873,7
8470740,8476875,6
8470740,8476914,6
8470740,8476921,13
8470740,8476927,5
8470740,8476967,5
8470740,8476975,5
8470740,8476979,8
8470740,8476994,5
8470740,8477015,5
8470740,8477220,5
8470740,8477346,6
8470740,8477353,5
8470740,8477365,6
8470740,8477384,7
8470740,8477404,6
8470740,8477462,5
8470740,8477505,6
8470740,8477507,6
8470740,8477508,5
8470740,8477851,6
8470740,8477903,6
8470740,8477935,6
8470750,8470755,16
8470750,8470760,5
8470750,8470775,12
8470750,8470794,10
8470750,8470803,5
8470750,8470852,6
8470750,8470854,10
8470750,8470860,6
8470750,8470880,13
8470750,8470886,6
8470750,8470920,13
8470750,8470966,9
8470750,8471214,6
8470750,8471215,7
8470750,8471217,7
8470750,8471218,6
8470750,8471227,13
8470750,8471228,7
8470750,8471231,5
8470750,8471254,5
8470750,8471266,9
8470750,8471269,9
8470750,8471274,8
8470750,8471276,8
8470750,8471284,5
8470750,8471296,9
8470750,8471303,5
8470750,8471306,11
8470750,8471311,6
8470750,8471338,8
8470750,8471390,11
8470750,8471392,12
8470750,8471426,10
8470750,8471469,6
8470750,8471476,20
8470750,8471664,9
8470750,8471675,5
8470750,8471676,9
8470750,8471677,17
8470750,8471678,14
8470750,8471679,5
8470750,8471691,7
8470750,8471693,5
8470750,8471695,5
8470750,8471698,5
8470750,8471699,16
8470750,8471707,6
8470750,8471709,7
8470750,8471715,6
8470750,8471717,5
8470750,8471729,8
8470750,8471735,12
8470750,8471742,15
8470750,8471761,6
8470750,8471766,9
8470750,8471768,7
8470750,8471769,8
8470750,8471794,11
8470750,8471804,5
8470750,8471817,7
8470750,8471887,5
8470750,8471956,5
8470750,8471976,8
8470750,8473419,7
8470750,8473422,11
8470750,8473426,5
8470750,8473432,10
8470750,8473461,7
8470750,8473463,12
8470750,8473473,6
8470750,8473485,11
8470750,8473507,7
8470750,8473533,5
8470750,8473537,6
8470750,8473541,29
8470750,8473544,22
8470750,8473546,11
8470750,8473564,5
8470750,8473914,6
8470750,8474009,5
8470750,8474013,18
8470750,8474031,10
8470750,8474034,11
8470750,8474037,7
8470750,8474038,6
8470750,8474040,7
8470750,8474053,5
8470750,8474056,5
8470750,8474062,6
8470750,8474068,5
8470750,8474090,7
8470750,8474096,5
8470750,8474102,5
8470750,8474150,7
8470750,8474157,7
8470750,8474189,7
8470750,8474190,6
8470750,8474218,6
8470750,8474250,5
8470750,8474567,6
8470750,8474569,20
8470750,8474581,5
8470750,8474589,7
8470750,8474600,6
8470750,8474628,5
8470750,8474641,6
8470750,8474679,5
8470750,8474685,15
8470750,8475171,5
8470750,8475179,5
8470750,8475186,5
8470750,8475193,5
8470750,8475225,5
8470750,8475246,7
8470750,8475311,7
8470750,8475625,5
8470750,8475747,12
8470750,8475820,7
8470750,8475831,9
8470750,8476312,5
8470750,8476438,5
8470750,8476851,5
8470750,8476855,8
8470750,8477021,8
8470750,8477435,6
8470750,8477444,5
8470755,8470760,10
8470755,8470775,28
8470755,8470794,13
8470755,8470803,13
8470755,8470828,5
8470755,8470834,5
8470755,8470852,13
8470755,8470854,19
8470755,8470877,14
8470755,8470880,17
8470755,8470886,7
8470755,8470920,10
8470755,8470966,35
8470755,8471214,10
8470755,8471215,20
8470755,8471217,19
8470755,8471218,13
8470755,8471222,7
8470755,8471226,13
8470755,8471227,26
8470755,8471228,13
8470755,8471232,21
8470755,8471233,11
8470755,8471239,20
8470755,8471242,7
8470755,8471254,13
8470755,8471260,19
8470755,8471273,12
8470755,8471276,7
8470755,8471283,20
8470755,8471284,28
8470755,8471296,25
8470755,8471306,17
8470755,8471311,7
8470755,8471338,27
8470755,8471339,10
8470755,8471346,35
8470755,8471392,13
8470755,8471426,17
8470755,8471436,14
8470755,8471476,17
8470755,8471504,18
8470755,8471657,28
8470755,8471664,14
8470755,8471669,15
8470755,8471675,20
8470755,8471676,12
8470755,8471678,17
8470755,8471679,20
8470755,8471681,20
8470755,8471682,21
8470755,8471686,21
8470755,8471695,8
8470755,8471698,7
8470755,8471699,19
8470755,8471702,8
8470755,8471707,37
8470755,8471709,16
8470755,8471715,7
8470755,8471717,5
8470755,8471724,17
8470755,8471729,20
8470755,8471735,21
8470755,8471742,16
8470755,8471750,17
8470755,8471761,7
8470755,8471766,5
8470755,8471768,9
8470755,8471794,8
8470755,8471804,10
8470755,8471816,10
8470755,8471817,17
8470755,8471873,27
8470755,8471887,24
8470755,8471956,11
8470755,8471958,14
8470755,8471976,18
8470755,8472382,10
8470755,8473412,5
8470755,8473419,13
8470755,8473422,21
8470755,8473426,8
8470755,8473446,16
8470755,8473449,12
8470755,8473461,13
8470755,8473463,9
8470755,8473482,8
8470755,8473485,19
8470755,8473492,6
8470755,8473503,17
8470755,8473504,7
8470755,8473507,22
8470755,8473512,15
8470755,8473533,19
8470755,8473537,17
8470755,8473544,36
8470755,8473563,7
8470755,8473564,27
8470755,8473573,20
8470755,8473575,11
8470755,8473584,9
8470755,8473588,5
8470755,8473604,21
8470755,8473618,10
8470755,8473646,12
8470755,8473673,16
8470755,8473914,11
8470755,8473933,13
8470755,8473962,18
8470755,8473986,11
8470755,8473991,8
8470755,8473994,16
8470755,8474013,29
8470755,8474027,7
8470755,8474031,7
8470755,8474034,18
8470755,8474037,19
8470755,8474038,20
8470755,8474040,37
8470755,8474053,9
8470755,8474056,32
8470755,8474062,21
8470755,8474068,30
8470755,8474090,13
8470755,8474091,23
8470755,8474096,8
8470755,8474098,11
8470755,8474102,17
8470755,8474125,6
8470755,8474141,21
8470755,8474145,13
8470755,8474149,20
8470755,8474151,30
8470755,8474157,21
8470755,8474161,13
8470755,8474176,13
8470755,8474189,21
8470755,8474207,17
8470755,8474250,12
8470755,8474291,25
8470755,8474550,8
8470755,8474564,21
8470755,8474565,7
8470755,8474567,13
8470755,8474569,16
8470755,8474570,15
8470755,8474578,10
8470755,8474581,6
8470755,8474584,22
8470755,8474586,9
8470755,8474589,13
8470755,8474590,8
8470755,8474596,12
8470755,8474602,13
8470755,8474612,35
8470755,8474618,13
8470755,8474625,7
8470755,8474627,5
8470755,8474641,12
8470755,8474642,13
8470755,8474651,13
8470755,8474673,28
8470755,8474679,16
8470755,8474683,15
8470755,8474685,6
8470755,8474709,7
8470755,8474715,8
8470755,8474716,14
8470755,8474739,8
8470755,8474818,21
8470755,8474849,28
8470755,8474870,14
8470755,8474884,18
8470755,8474889,11
8470755,8475098,7
8470755,8475149,13
8470755,8475151,12
8470755,8475158,22
8470755,8475166,10
8470755,8475167,6
8470755,8475169,11
8470755,8475172,26
8470755,8475175,6
8470755,8475177,13
8470755,8475179,13
8470755,8475181,7
8470755,8475184,13
8470755,8475186,15
8470755,8475188,10
8470755,8475191,14
8470755,8475193,9
8470755,8475197,24
8470755,8475200,12
8470755,8475208,12
8470755,8475215,6
8470755,8475220,12
8470755,8475222,9
8470755,8475225,27
8470755,8475233,14
8470755,8475235,9
8470755,8475236,8
8470755,8475268,8
8470755,8475279,11
8470755,8475323,10
8470755,8475343,11
8470755,8475462,11
8470755,8475625,20
8470755,8475660,23
8470755,8475683,9
8470755,8475692,19
8470755,8475718,6
8470755,8475722,19
8470755,8475727,11
8470755,8475728,20
8470755,8475744,5
8470755,8475745,16
8470755,8475747,16
8470755,8475750,10
8470755,8475753,6
8470755,8475758,7
8470755,8475760,18
8470755,8475762,18
8470755,8475763,7
8470755,8475765,10
8470755,8475766,20
8470755,8475772,8
8470755,8475780,10
8470755,8475784,12
8470755,8475786,8
8470755,8475788,19
8470755,8475792,7
8470755,8475794,7
8470755,8475796,5
8470755,8475799,19
8470755,8475807,16
8470755,8475810,9
8470755,8475831,5
8470755,8475848,13
8470755,8475852,8
8470755,8475855,11
8470755,8475883,10
8470755,8475906,7
8470755,8475907,15
8470755,8475913,6
8470755,8476278,16
8470755,8476288,11
8470755,8476312,5
8470755,8476331,5
8470755,8476372,8
8470755,8476374,13
8470755,8476381,14
8470755,8476389,8
8470755,8476422,11
8470755,8476432,8
8470755,8476436,10
8470755,8476437,8
8470755,8476438,16
8470755,8476440,10
8470755,8476441,12
8470755,8476442,11
8470755,8476448,6
8470755,8476454,8
8470755,8476455,5
8470755,8476456,15
8470755,8476462,6
8470755,8476463,9
8470755,8476469,9
8470755,8476474,8
8470755,8476479,9
8470755,8476480,9
8470755,8476525,6
8470755,8476539,13
8470755,8476822,5
8470755,8476853,6
8470755,8476854,5
8470755,8476856,15
8470755,8476858,20
8470755,8476869,15
8470755,8476873,22
8470755,8476874,13
8470755,8476875,5
8470755,8476879,9
8470755,8476881,8
8470755,8476882,11
8470755,8476902,5
8470755,8476906,13
8470755,8476913,7
8470755,8476914,10
8470755,8476915,6
8470755,8476918,11
8470755,8476919,5
8470755,8476923,8
8470755,8476927,9
8470755,8476931,5
8470755,8476958,7
8470755,8476960,5
8470755,8476967,11
8470755,8476979,17
8470755,8476981,6
8470755,8477015,6
8470755,8477018,10
8470755,8477021,13
8470755,8477220,14
8470755,8477330,6
8470755,8477346,14
8470755,8477353,18
8470755,8477369,11
8470755,8477384,12
8470755,8477406,8
8470755,8477425,7
8470755,8477444,5
8470755,8477451,10
8470755,8477476,6
8470755,8477482,14
8470755,8477488,5
8470755,8477492,6
8470755,8477494,8
8470755,8477495,5
8470755,8477498,6
8470755,8477501,7
8470755,8477508,13
8470755,8477511,7
8470755,8477845,6
8470755,8477846,13
8470755,8477903,10
8470755,8477919,6
8470755,8477934,5
8470755,8477935,10
8470755,8477937,5
8470755,8477941,17
8470755,8477942,5
8470755,8477944,5
8470755,8477969,5
8470755,8478020,5
8470755,8478043,7
8470755,8478046,5
8470755,8478099,5
8470755,8478420,6
8470755,8478463,9
8470755,8478466,5
8470755,8478468,10
8470755,8478585,5
8470755,8479370,6
8470755,8479442,7
8470760,8470775,31
8470760,8470794,19
8470760,8470803,8
8470760,8470852,6
8470760,8470854,9
8470760,8470860,16
8470760,8470880,18
8470760,8470886,7
8470760,8470920,7
8470760,8470966,11
8470760,8471215,9
8470760,8471217,8
8470760,8471218,6
8470760,8471226,6
8470760,8471227,7
8470760,8471232,26
